Frame,min_val,max_val
frame_001.png,15580800.0,364295424.0
frame_002.png,18630656.0,364001024.0
frame_003.png,19479680.0,363497344.0
frame_004.png,19525760.0,368263296.0
frame_005.png,20987648.0,372831424.0
frame_006.png,22860928.0,376782848.0
frame_007.png,23033216.0,379619456.0
frame_008.png,19607168.0,378499520.0
frame_009.png,13872256.0,375870912.0
frame_010.png,7480320.0,371169664.0
frame_011.png,2871552.0,368040448.0
frame_012.png,0.0,367630528.0
frame_013.png,3125760.0,368228032.0
frame_014.png,8531456.0,370397888.0
frame_015.png,14631424.0,369974272.0
frame_016.png,19386496.0,368680896.0
frame_017.png,21849984.0,368424640.0
frame_018.png,25942016.0,372490816.0
frame_019.png,30447232.0,373552448.0
frame_020.png,33807744.0,379444928.0
frame_021.png,34973312.0,382468032.0
frame_022.png,31654784.0,381796096.0
frame_023.png,27413760.0,378654784.0
frame_024.png,23489408.0,377348224.0
frame_025.png,20006144.0,374350080.0
frame_026.png,18746880.0,371525440.0
frame_027.png,19666816.0,369538176.0
frame_028.png,22640000.0,368811264.0
frame_029.png,27409792.0,369377280.0
frame_030.png,31726208.0,368800832.0
frame_031.png,35228032.0,370536384.0
frame_032.png,37694336.0,368593344.0
frame_033.png,39727616.0,368216384.0
frame_034.png,40780672.0,368102336.0
frame_035.png,42975360.0,373371200.0
frame_036.png,48833024.0,376747584.0
frame_037.png,58535808.0,379897280.0
frame_038.png,71170816.0,379291584.0
frame_039.png,81033600.0,382870848.0
frame_040.png,89106048.0,380933760.0
frame_041.png,99468416.0,381240256.0
frame_042.png,109698816.0,377193280.0
frame_043.png,120126848.0,372874304.0
frame_044.png,129681280.0,371069760.0
frame_045.png,138613376.0,372112192.0
frame_046.png,147024896.0,379418368.0
frame_047.png,146259200.0,371622016.0
frame_048.png,145834240.0,374656448.0
frame_049.png,146294272.0,375338176.0
frame_050.png,145784064.0,377058880.0
frame_051.png,145566976.0,374548352.0
frame_052.png,145458048.0,377490816.0
frame_053.png,145324800.0,370525760.0
frame_054.png,145121024.0,369623232.0
frame_055.png,144143744.0,365243968.0
frame_056.png,143840000.0,367725120.0
frame_057.png,143809280.0,361754368.0
frame_058.png,143806336.0,351506304.0
frame_059.png,143733120.0,353332032.0
frame_060.png,143767808.0,349413120.0
frame_061.png,143808384.0,347053568.0
frame_062.png,143714816.0,341499904.0
frame_063.png,143206144.0,340278144.0
frame_064.png,142283008.0,337920640.0
frame_065.png,141985408.0,339726720.0
frame_066.png,141432192.0,337079552.0
frame_067.png,141425408.0,336476672.0
frame_068.png,141401600.0,330004992.0
frame_069.png,141377792.0,326824064.0
frame_070.png,141403392.0,322714880.0
frame_071.png,141328000.0,322994176.0
frame_072.png,141212672.0,319285504.0
frame_073.png,141164160.0,315672960.0
frame_074.png,141105664.0,313097856.0
frame_075.png,140903296.0,308246912.0
frame_076.png,140851712.0,305553536.0
frame_077.png,140628864.0,301196160.0
frame_078.png,140474624.0,297745536.0
frame_079.png,140026496.0,291290240.0
frame_080.png,140036736.0,289078016.0
frame_081.png,139994624.0,285989760.0
frame_082.png,139472128.0,281026688.0
frame_083.png,139415936.0,274801920.0
frame_084.png,139075968.0,265587584.0
frame_085.png,138414464.0,256418560.0
frame_086.png,136364544.0,252231424.0
frame_087.png,128684800.0,244337664.0
frame_088.png,122253760.0,234156160.0
frame_089.png,118396224.0,226021248.0
frame_090.png,118690752.0,222261504.0
frame_091.png,120272128.0,247175808.0
frame_092.png,118807616.0,273644672.0
frame_093.png,112029632.0,291544192.0
frame_094.png,103378368.0,304445504.0
frame_095.png,97335296.0,310418560.0
frame_096.png,87900160.0,311411520.0
frame_097.png,82517248.0,313984512.0
frame_098.png,78890880.0,316836032.0
frame_099.png,77096192.0,319927872.0
frame_100.png,77543680.0,323127808.0
frame_101.png,77746176.0,324225856.0
frame_102.png,77195904.0,328538048.0
frame_103.png,77939072.0,336872064.0
frame_104.png,79556864.0,343926656.0
frame_105.png,82121728.0,350657280.0
frame_106.png,82488320.0,355021120.0
frame_107.png,80146944.0,357411392.0
frame_108.png,75380736.0,358260352.0
frame_109.png,71968128.0,358161984.0
frame_110.png,70132224.0,357570560.0
frame_111.png,69897216.0,357548800.0
frame_112.png,70891264.0,357715456.0
frame_113.png,72449280.0,358137344.0
frame_114.png,72720128.0,356301184.0
frame_115.png,72432000.0,354835264.0
frame_116.png,71849216.0,359957184.0
frame_117.png,71502080.0,364767808.0
frame_118.png,72072960.0,368654848.0
frame_119.png,72380288.0,369899200.0
frame_120.png,70301568.0,369350976.0
frame_121.png,65821440.0,367317248.0
frame_122.png,58320384.0,363573120.0
frame_123.png,52119680.0,360291840.0
frame_124.png,48485120.0,358537920.0
frame_125.png,48963584.0,359358144.0
frame_126.png,51959296.0,361239360.0
frame_127.png,55705856.0,360640128.0
frame_128.png,58432512.0,360840960.0
frame_129.png,60091392.0,359362176.0
frame_130.png,60916736.0,363355200.0
frame_131.png,62532608.0,367157120.0
frame_132.png,64442240.0,371587648.0
frame_133.png,66381824.0,375465536.0
frame_134.png,65433856.0,377912320.0
frame_135.png,60592000.0,377898240.0
frame_136.png,53539840.0,376060672.0
frame_137.png,47856896.0,373576640.0
frame_138.png,46103808.0,372898496.0
frame_139.png,48094976.0,374124352.0
frame_140.png,51865344.0,373515008.0
frame_141.png,56716928.0,378232000.0
frame_142.png,59201536.0,373041728.0
frame_143.png,60664320.0,369494208.0
frame_144.png,60792064.0,373053184.0
frame_145.png,60766080.0,377279680.0
frame_146.png,62419712.0,379598528.0
frame_147.png,65332736.0,380652096.0
frame_148.png,65865216.0,380607872.0
frame_149.png,62700800.0,379408640.0
frame_150.png,56403584.0,377852416.0
frame_151.png,50997504.0,375038528.0
frame_152.png,47982976.0,373078272.0
frame_153.png,46830976.0,370632640.0
frame_154.png,48966784.0,371387840.0
frame_155.png,51902336.0,371677824.0
frame_156.png,55486976.0,373049024.0
frame_157.png,58879232.0,373065472.0
frame_158.png,61726208.0,374474624.0
frame_159.png,62788480.0,372648064.0
frame_160.png,63264768.0,370103872.0
frame_161.png,63362944.0,370509248.0
frame_162.png,63012992.0,372028736.0
frame_163.png,61972224.0,372116864.0
frame_164.png,62407424.0,373553920.0
frame_165.png,64451328.0,378497472.0
frame_166.png,66163456.0,376768448.0
frame_167.png,65959424.0,376638464.0
frame_168.png,63920512.0,373366208.0
frame_169.png,61705472.0,372373568.0
frame_170.png,59418368.0,370459392.0
frame_171.png,58271232.0,368329920.0
frame_172.png,58591104.0,366006848.0
frame_173.png,59615232.0,366406976.0
frame_174.png,60664960.0,365235904.0
frame_175.png,61293568.0,365358208.0
frame_176.png,61649536.0,367218560.0
frame_177.png,61973376.0,365117952.0
frame_178.png,62233600.0,362465600.0
frame_179.png,62004992.0,360678656.0
frame_180.png,61059712.0,358166912.0
frame_181.png,60384768.0,358445568.0
frame_182.png,59697664.0,360231872.0
frame_183.png,59938560.0,363374528.0
frame_184.png,60679680.0,366229120.0
frame_185.png,61375104.0,364274880.0
frame_186.png,62268544.0,364843392.0
frame_187.png,63080192.0,365208000.0
frame_188.png,63183872.0,366021312.0
frame_189.png,63291904.0,366590336.0
frame_190.png,62238336.0,363754752.0
frame_191.png,61044736.0,363640832.0
frame_192.png,59381632.0,364549504.0
frame_193.png,58697216.0,366984640.0
frame_194.png,58135936.0,363749952.0
frame_195.png,58995968.0,366003264.0
frame_196.png,59174144.0,365612992.0
frame_197.png,59361792.0,365738624.0
frame_198.png,59955328.0,364000256.0
frame_199.png,61145856.0,366821056.0
frame_200.png,61314304.0,366771712.0
frame_201.png,61613184.0,367028864.0
frame_202.png,61330944.0,366725248.0
frame_203.png,61036032.0,367843392.0
frame_204.png,60126208.0,363756032.0
frame_205.png,59188992.0,362881984.0
frame_206.png,59117440.0,362100160.0
frame_207.png,59419648.0,363135616.0
frame_208.png,59839872.0,365360448.0
frame_209.png,59961472.0,365721984.0
frame_210.png,59903616.0,366714944.0
frame_211.png,59982592.0,366847040.0
frame_212.png,59823872.0,367331264.0
frame_213.png,59333632.0,367683776.0
frame_214.png,59219328.0,368063744.0
frame_215.png,60446592.0,365257920.0
frame_216.png,63311104.0,369387072.0
frame_217.png,68199296.0,368467136.0
frame_218.png,72070400.0,369985024.0
frame_219.png,71833088.0,368905472.0
frame_220.png,72848896.0,367538304.0
frame_221.png,73531776.0,367398144.0
frame_222.png,71736448.0,367806272.0
frame_223.png,69817088.0,369941632.0
frame_224.png,67498240.0,366669760.0
frame_225.png,66237440.0,371207872.0
frame_226.png,64036480.0,369910464.0
frame_227.png,61070592.0,369753472.0
frame_228.png,56572544.0,370178112.0
frame_229.png,54959616.0,372083712.0
frame_230.png,55885184.0,371889472.0
frame_231.png,55972608.0,371856000.0
frame_232.png,55895936.0,372516160.0
frame_233.png,55655936.0,377495168.0
frame_234.png,54089728.0,375525184.0
frame_235.png,50366848.0,371746304.0
frame_236.png,47816064.0,380408896.0
frame_237.png,44722688.0,384467008.0
frame_238.png,39651072.0,385794624.0
frame_239.png,39177472.0,388448128.0
frame_240.png,41509120.0,394926656.0
frame_241.png,42465280.0,398688896.0
frame_242.png,42459392.0,399448256.0
frame_243.png,44122880.0,399649856.0
