Frame,min_val,max_val
frame_001.png,885085696.0,1269418368.0
frame_002.png,885182080.0,1264125568.0
frame_003.png,885338496.0,1264847616.0
frame_004.png,879788032.0,1267831936.0
frame_005.png,875509568.0,1271341312.0
frame_006.png,872515520.0,1274591744.0
frame_007.png,871714432.0,1278282496.0
frame_008.png,876988928.0,1281298944.0
frame_009.png,886012032.0,1285685760.0
frame_010.png,895305664.0,1289335040.0
frame_011.png,901419264.0,1291930368.0
frame_012.png,904246080.0,1294410880.0
frame_013.png,904324480.0,1296806912.0
frame_014.png,902667136.0,1298564864.0
frame_015.png,901648448.0,1300828928.0
frame_016.png,901276544.0,1302558720.0
frame_017.png,897504384.0,1304663936.0
frame_018.png,893125248.0,1306004480.0
frame_019.png,890069888.0,1307115776.0
frame_020.png,885313024.0,1309036672.0
frame_021.png,883141184.0,1310539520.0
frame_022.png,886202560.0,1311684352.0
frame_023.png,891901056.0,1312831232.0
frame_024.png,895824896.0,1314274560.0
frame_025.png,899927680.0,1315780352.0
frame_026.png,901912384.0,1316754176.0
frame_027.png,901746048.0,1316830976.0
frame_028.png,899795840.0,1316615680.0
frame_029.png,897690880.0,1316448000.0
frame_030.png,896268096.0,1316734464.0
frame_031.png,895208576.0,1317218432.0
frame_032.png,895460480.0,1317119744.0
frame_033.png,895480192.0,1317864960.0
frame_034.png,892832576.0,1318522880.0
frame_035.png,885198912.0,1319234176.0
frame_036.png,878536576.0,1319944320.0
frame_037.png,872924928.0,1317095424.0
frame_038.png,869949376.0,1317017216.0
frame_039.png,866612992.0,1318553088.0
frame_040.png,867190400.0,1319554048.0
frame_041.png,868382912.0,1320325760.0
frame_042.png,875479744.0,1320794624.0
frame_043.png,883244288.0,1321983744.0
frame_044.png,889362880.0,1322969344.0
frame_045.png,892486592.0,1323682176.0
frame_046.png,888904640.0,1324236416.0
frame_047.png,893790976.0,1324740224.0
frame_048.png,894179136.0,1324740864.0
frame_049.png,894052096.0,1323150336.0
frame_050.png,895947840.0,1322661248.0
frame_051.png,898291776.0,1322512384.0
frame_052.png,898093696.0,1322515200.0
frame_053.png,906445952.0,1322353280.0
frame_054.png,909571776.0,1322640768.0
frame_055.png,913600128.0,1318329088.0
frame_056.png,913646784.0,1316801792.0
frame_057.png,920365952.0,1317018112.0
frame_058.png,930733184.0,1317406976.0
frame_059.png,933293568.0,1317546496.0
frame_060.png,938901312.0,1317677824.0
frame_061.png,943034240.0,1317696000.0
frame_062.png,949713152.0,1317656320.0
frame_063.png,952118272.0,1315120000.0
frame_064.png,954876928.0,1313520384.0
frame_065.png,954025536.0,1312107648.0
frame_066.png,956478976.0,1308683904.0
frame_067.png,958290880.0,1308400640.0
frame_068.png,965198592.0,1308676224.0
frame_069.png,970087040.0,1308741888.0
frame_070.png,975991744.0,1309130112.0
frame_071.png,979343552.0,1309497856.0
frame_072.png,984696704.0,1309750528.0
frame_073.png,990006592.0,1309980160.0
frame_074.png,994617920.0,1310106112.0
frame_075.png,1001733184.0,1309900800.0
frame_076.png,1007529664.0,1309635584.0
frame_077.png,1014061824.0,1308730240.0
frame_078.png,1018942016.0,1308475776.0
frame_079.png,1025423296.0,1306853120.0
frame_080.png,1027894656.0,1306316800.0
frame_081.png,1031141248.0,1306246144.0
frame_082.png,1034860288.0,1305979008.0
frame_083.png,1038708160.0,1305849600.0
frame_084.png,1044026240.0,1304641024.0
frame_085.png,1032482944.0,1297870592.0
frame_086.png,1007872896.0,1296619520.0
frame_087.png,980127488.0,1288861440.0
frame_088.png,944032256.0,1282691072.0
frame_089.png,906348544.0,1275631104.0
frame_090.png,866874048.0,1269169280.0
frame_091.png,830210176.0,1265765120.0
frame_092.png,798626432.0,1264033792.0
frame_093.png,777870464.0,1259129600.0
frame_094.png,765723776.0,1259292160.0
frame_095.png,758213312.0,1258495488.0
frame_096.png,755474944.0,1258512128.0
frame_097.png,751319552.0,1258524416.0
frame_098.png,747072000.0,1258584320.0
frame_099.png,742660416.0,1258524288.0
frame_100.png,738675968.0,1259010688.0
frame_101.png,736399680.0,1261842304.0
frame_102.png,730982720.0,1261878016.0
frame_103.png,721645312.0,1261921408.0
frame_104.png,714367424.0,1262489472.0
frame_105.png,708112576.0,1262114816.0
frame_106.png,705340608.0,1261847040.0
frame_107.png,704262272.0,1262279424.0
frame_108.png,707054336.0,1262470400.0
frame_109.png,708389312.0,1262413568.0
frame_110.png,709723712.0,1262511872.0
frame_111.png,711772288.0,1262524288.0
frame_112.png,714882624.0,1262984064.0
frame_113.png,717144256.0,1264334336.0
frame_114.png,721779712.0,1266700544.0
frame_115.png,726658304.0,1268746496.0
frame_116.png,724605504.0,1269074432.0
frame_117.png,722601280.0,1269476992.0
frame_118.png,721743424.0,1269315840.0
frame_119.png,723528064.0,1269905280.0
frame_120.png,729442304.0,1270049152.0
frame_121.png,737047744.0,1270137344.0
frame_122.png,746877888.0,1271064704.0
frame_123.png,755138176.0,1273262592.0
frame_124.png,761329088.0,1273513472.0
frame_125.png,762142976.0,1273433472.0
frame_126.png,760964224.0,1272770688.0
frame_127.png,762145152.0,1272477440.0
frame_128.png,763487616.0,1272205312.0
frame_129.png,765852928.0,1271538688.0
frame_130.png,762767744.0,1270660480.0
frame_131.png,760151168.0,1269007872.0
frame_132.png,757547072.0,1267707904.0
frame_133.png,756339328.0,1266184704.0
frame_134.png,757677184.0,1263383040.0
frame_135.png,762442688.0,1259375872.0
frame_136.png,770490880.0,1254747008.0
frame_137.png,777925376.0,1249790080.0
frame_138.png,779465664.0,1245692160.0
frame_139.png,779005440.0,1241938432.0
frame_140.png,779001408.0,1236364544.0
frame_141.png,777846016.0,1230757120.0
frame_142.png,781892352.0,1225498112.0
frame_143.png,785575808.0,1219751936.0
frame_144.png,783094976.0,1212039936.0
frame_145.png,778736640.0,1204108416.0
frame_146.png,775875776.0,1197174528.0
frame_147.png,774910080.0,1191442048.0
frame_148.png,776741376.0,1187191808.0
frame_149.png,780985728.0,1183850112.0
frame_150.png,786332032.0,1181206784.0
frame_151.png,792932736.0,1179162240.0
frame_152.png,797892992.0,1181124352.0
frame_153.png,804158592.0,1185336960.0
frame_154.png,805136448.0,1187635456.0
frame_155.png,805905536.0,1189581312.0
frame_156.png,806613312.0,1191683328.0
frame_157.png,807559296.0,1194521088.0
frame_158.png,807948480.0,1196534784.0
frame_159.png,809898368.0,1197767808.0
frame_160.png,814152832.0,1199559936.0
frame_161.png,813416704.0,1200711168.0
frame_162.png,811164160.0,1202040320.0
frame_163.png,810850880.0,1203960960.0
