Frame,min_val,max_val
frame_0001.png,0.07556623965501785,1.0
frame_0002.png,0.07433944195508957,1.0
frame_0003.png,0.09595518559217453,1.0
frame_0004.png,0.14319130778312683,1.0
frame_0005.png,0.19567206501960754,1.0
frame_0006.png,0.2554149925708771,1.0
frame_0007.png,0.3072950839996338,1.0
frame_0008.png,0.3568127155303955,1.0
frame_0009.png,0.40471065044403076,1.0
frame_0010.png,0.4001927077770233,1.0
frame_0011.png,0.3919536769390106,1.0
frame_0012.png,0.382476270198822,1.0
frame_0013.png,0.3737305700778961,1.0
frame_0014.png,0.3642377555370331,1.0
frame_0015.png,0.353308767080307,1.0
frame_0016.png,0.34236273169517517,1.0
frame_0017.png,0.33387887477874756,1.0
frame_0018.png,0.32513803243637085,1.0
frame_0019.png,0.3179318904876709,1.0
frame_0020.png,0.30773818492889404,1.0
frame_0021.png,0.303571879863739,1.0
frame_0022.png,0.2970088720321655,1.0
frame_0023.png,0.29408469796180725,1.0
frame_0024.png,0.29077649116516113,1.0
frame_0025.png,0.28959959745407104,1.0
frame_0026.png,0.2894962728023529,1.0
frame_0027.png,0.2869267761707306,1.0
frame_0028.png,0.28655701875686646,1.0
frame_0029.png,0.2866337299346924,1.0
frame_0030.png,0.287640243768692,1.0
frame_0031.png,0.288891077041626,1.0
frame_0032.png,0.29193997383117676,1.0
frame_0033.png,0.2958436906337738,1.0
frame_0034.png,0.29710039496421814,1.0
frame_0035.png,0.29648417234420776,1.0
frame_0036.png,0.293942391872406,1.0
frame_0037.png,0.2923033833503723,1.0
frame_0038.png,0.2919367253780365,1.0
frame_0039.png,0.29191407561302185,1.0
frame_0040.png,0.2873348295688629,1.0
frame_0041.png,0.27215349674224854,1.0
frame_0042.png,0.260568231344223,1.0
frame_0043.png,0.263839453458786,1.0
frame_0044.png,0.26954591274261475,1.0
frame_0045.png,0.27279606461524963,1.0
frame_0046.png,0.27693507075309753,1.0
frame_0047.png,0.28183868527412415,1.0
frame_0048.png,0.2859138250350952,1.0
frame_0049.png,0.290615051984787,1.0
frame_0050.png,0.2973024547100067,1.0
frame_0051.png,0.27715766429901123,1.0
frame_0052.png,0.19274646043777466,1.0
frame_0053.png,0.1217513382434845,1.0
frame_0054.png,0.0899980291724205,1.0
frame_0055.png,0.08064122498035431,1.0
frame_0056.png,0.07544030994176865,1.0
frame_0057.png,0.07233870029449463,1.0
frame_0058.png,0.06666086614131927,1.0
frame_0059.png,0.06230738386511803,1.0
frame_0060.png,0.05610383301973343,1.0
frame_0061.png,0.049103155732154846,1.0
frame_0062.png,0.03964293748140335,1.0
frame_0063.png,0.02984824776649475,1.0
frame_0064.png,0.02174251340329647,1.0
frame_0065.png,0.012961591593921185,1.0
frame_0066.png,0.00509457103908062,1.0
frame_0067.png,7.965026860290436e-09,1.0
frame_0068.png,0.006806811783462763,1.0
frame_0069.png,0.02127278596162796,1.0
frame_0070.png,0.029832178726792336,1.0
frame_0071.png,0.034053556621074677,1.0
frame_0072.png,0.03810511901974678,1.0
frame_0073.png,0.04244400933384895,1.0
frame_0074.png,0.04768993705511093,1.0
frame_0075.png,0.049650005996227264,1.0
frame_0076.png,0.05267595127224922,1.0
frame_0077.png,0.054619476199150085,1.0
frame_0078.png,0.05718084052205086,1.0
frame_0079.png,0.06421425938606262,1.0
frame_0080.png,0.07088169455528259,1.0
frame_0081.png,0.07274328172206879,1.0
frame_0082.png,0.09550312906503677,1.0
frame_0083.png,0.16172312200069427,1.0
frame_0084.png,0.26765406131744385,1.0
frame_0085.png,0.3563007116317749,1.0
frame_0086.png,0.3595489263534546,1.0
frame_0087.png,0.3611292839050293,1.0
frame_0088.png,0.36269572377204895,1.0
frame_0089.png,0.36401447653770447,1.0
frame_0090.png,0.36402198672294617,1.0
frame_0091.png,0.36376655101776123,1.0
frame_0092.png,0.36457952857017517,1.0
frame_0093.png,0.3641834557056427,1.0
frame_0094.png,0.36240634322166443,1.0
frame_0095.png,0.36209025979042053,1.0
frame_0096.png,0.3628454804420471,1.0
frame_0097.png,0.36325883865356445,1.0
frame_0098.png,0.36285367608070374,1.0
frame_0099.png,0.3620004653930664,1.0
frame_0100.png,0.36170467734336853,1.0
frame_0101.png,0.3620036244392395,1.0
frame_0102.png,0.3627386689186096,1.0
frame_0103.png,0.3629404902458191,1.0
frame_0104.png,0.3634467124938965,1.0
frame_0105.png,0.3639291226863861,1.0
frame_0106.png,0.36464735865592957,1.0
frame_0107.png,0.3650565445423126,1.0
frame_0108.png,0.3652350604534149,1.0
frame_0109.png,0.3652736246585846,1.0
frame_0110.png,0.36635735630989075,1.0
frame_0111.png,0.36657285690307617,1.0
frame_0112.png,0.36495745182037354,1.0
frame_0113.png,0.363804429769516,1.0
frame_0114.png,0.36245375871658325,1.0
frame_0115.png,0.36114734411239624,1.0
frame_0116.png,0.35582807660102844,1.0
frame_0117.png,0.23857808113098145,1.0
frame_0118.png,0.14518654346466064,1.0
frame_0119.png,0.09130729734897614,1.0
frame_0120.png,0.07387347519397736,1.0
frame_0121.png,0.07032353430986404,1.0
frame_0122.png,0.07005009055137634,1.0
frame_0123.png,0.06887905299663544,1.0
frame_0124.png,0.06560520082712173,1.0
frame_0125.png,0.0638626217842102,1.0
frame_0126.png,0.06273668259382248,1.0
frame_0127.png,0.06030566617846489,1.0
frame_0128.png,0.05861854925751686,1.0
frame_0129.png,0.0560230016708374,1.0
frame_0130.png,0.05364726856350899,1.0
frame_0131.png,0.051179755479097366,1.0
frame_0132.png,0.04760507121682167,1.0
frame_0133.png,0.0422661192715168,1.0
frame_0134.png,0.03739752247929573,1.0
frame_0135.png,0.033463407307863235,1.0
frame_0136.png,0.031034326180815697,1.0
frame_0137.png,0.029539480805397034,1.0
frame_0138.png,0.02772013656795025,1.0
frame_0139.png,0.02479124255478382,1.0
frame_0140.png,0.021960528567433357,1.0
frame_0141.png,0.022270644083619118,1.0
frame_0142.png,0.025485651567578316,1.0
frame_0143.png,0.027972476556897163,1.0
frame_0144.png,0.03178787976503372,1.0
frame_0145.png,0.036109428852796555,1.0
frame_0146.png,0.03996459022164345,1.0
frame_0147.png,0.043948207050561905,1.0
frame_0148.png,0.0486050546169281,1.0
frame_0149.png,0.05306770280003548,1.0
frame_0150.png,0.05773261934518814,1.0
frame_0151.png,0.06180589646100998,1.0
frame_0152.png,0.06508370488882065,1.0
frame_0153.png,0.06735552847385406,1.0
frame_0154.png,0.0690421536564827,1.0
frame_0155.png,0.07075651735067368,1.0
frame_0156.png,0.07186095416545868,1.0
frame_0157.png,0.072648786008358,1.0
frame_0158.png,0.07321464270353317,1.0
frame_0159.png,0.07374903559684753,1.0
frame_0160.png,0.07364016026258469,1.0
frame_0161.png,0.07347612082958221,1.0
frame_0162.png,0.07300975173711777,1.0
frame_0163.png,0.0726676657795906,1.0
frame_0164.png,0.07240363955497742,1.0
frame_0165.png,0.07199566066265106,1.0
frame_0166.png,0.07203926146030426,1.0
frame_0167.png,0.0731981098651886,1.0
frame_0168.png,0.0737404003739357,1.0
frame_0169.png,0.07389623671770096,1.0
frame_0170.png,0.07426410168409348,1.0
frame_0171.png,0.07461462169885635,1.0
frame_0172.png,0.07484521716833115,1.0
frame_0173.png,0.07517070323228836,1.0
frame_0174.png,0.07527541369199753,1.0
frame_0175.png,0.0754539966583252,1.0
frame_0176.png,0.0756639912724495,1.0
frame_0177.png,0.07557742297649384,1.0
frame_0178.png,0.07580164819955826,1.0
frame_0179.png,0.07627549767494202,1.0
frame_0180.png,0.07667724788188934,1.0
frame_0181.png,0.07689126580953598,1.0
frame_0182.png,0.07702305912971497,1.0
frame_0183.png,0.07720058411359787,1.0
frame_0184.png,0.07763610780239105,1.0
frame_0185.png,0.07900954782962799,1.0
frame_0186.png,0.08104994893074036,1.0
frame_0187.png,0.08366712182760239,1.0
frame_0188.png,0.0926733911037445,1.0
frame_0189.png,0.1011531800031662,1.0
frame_0190.png,0.1122431829571724,1.0
frame_0191.png,0.12543807923793793,1.0
frame_0192.png,0.14085541665554047,1.0
frame_0193.png,0.15888647735118866,1.0
frame_0194.png,0.1765180230140686,1.0
frame_0195.png,0.19307740032672882,1.0
frame_0196.png,0.2064768373966217,1.0
frame_0197.png,0.2194305658340454,1.0
frame_0198.png,0.23216822743415833,1.0
frame_0199.png,0.2441711574792862,1.0
frame_0200.png,0.25562039017677307,1.0
frame_0201.png,0.2680678367614746,1.0
frame_0202.png,0.2804091274738312,1.0
frame_0203.png,0.293041467666626,1.0
frame_0204.png,0.30554381012916565,1.0
frame_0205.png,0.31875142455101013,1.0
frame_0206.png,0.332313597202301,1.0
frame_0207.png,0.34543684124946594,1.0
frame_0208.png,0.3584228456020355,1.0
frame_0209.png,0.37045392394065857,1.0
frame_0210.png,0.37416940927505493,1.0
frame_0211.png,0.3722534477710724,1.0
frame_0212.png,0.36995238065719604,1.0
frame_0213.png,0.3682115077972412,1.0
frame_0214.png,0.36681243777275085,1.0
frame_0215.png,0.3658294975757599,1.0
frame_0216.png,0.3649901747703552,1.0
frame_0217.png,0.3641907870769501,1.0
frame_0218.png,0.36341598629951477,1.0
frame_0219.png,0.3625961244106293,1.0
frame_0220.png,0.3621288239955902,1.0
frame_0221.png,0.36238089203834534,1.0
frame_0222.png,0.3622121512889862,1.0
frame_0223.png,0.3618851602077484,1.0
frame_0224.png,0.3620128035545349,1.0
frame_0225.png,0.3639463186264038,1.0
frame_0226.png,0.36640095710754395,1.0
frame_0227.png,0.3691009283065796,1.0
frame_0228.png,0.373540461063385,1.0
frame_0229.png,0.3780553936958313,1.0
frame_0230.png,0.37893158197402954,1.0
frame_0231.png,0.37715795636177063,1.0
frame_0232.png,0.37551572918891907,1.0
frame_0233.png,0.37329578399658203,1.0
frame_0234.png,0.3719596862792969,1.0
frame_0235.png,0.3715001046657562,1.0
frame_0236.png,0.36903735995292664,1.0
frame_0237.png,0.368602991104126,1.0
frame_0238.png,0.3671063780784607,1.0
frame_0239.png,0.36365804076194763,1.0
frame_0240.png,0.3619185984134674,1.0
frame_0241.png,0.3596102297306061,1.0
frame_0242.png,0.3575747013092041,1.0
frame_0243.png,0.3548380732536316,1.0
frame_0244.png,0.34958118200302124,1.0
frame_0245.png,0.3490042984485626,1.0
frame_0246.png,0.3483166992664337,1.0
frame_0247.png,0.34733590483665466,1.0
frame_0248.png,0.34647470712661743,1.0
frame_0249.png,0.3456820547580719,1.0
frame_0250.png,0.34513068199157715,1.0
frame_0251.png,0.3449855148792267,1.0
frame_0252.png,0.3449355661869049,1.0
frame_0253.png,0.3445779085159302,1.0
frame_0254.png,0.340324342250824,1.0
frame_0255.png,0.3370039165019989,1.0
frame_0256.png,0.33107298612594604,1.0
frame_0257.png,0.3263525664806366,1.0
frame_0258.png,0.32115691900253296,1.0
frame_0259.png,0.31572821736335754,1.0
frame_0260.png,0.30940699577331543,1.0
frame_0261.png,0.302616685628891,1.0
frame_0262.png,0.29798558354377747,1.0
frame_0263.png,0.2895691394805908,1.0
frame_0264.png,0.2864084839820862,1.0
frame_0265.png,0.2921724021434784,1.0
frame_0266.png,0.3039948344230652,1.0
frame_0267.png,0.31463348865509033,1.0
frame_0268.png,0.3180033564567566,1.0
frame_0269.png,0.31396809220314026,1.0
frame_0270.png,0.31059181690216064,1.0
frame_0271.png,0.31161752343177795,1.0
frame_0272.png,0.3133516311645508,1.0
frame_0273.png,0.3161679208278656,1.0
frame_0274.png,0.3194217085838318,1.0
frame_0275.png,0.3223123252391815,1.0
frame_0276.png,0.32516002655029297,1.0
frame_0277.png,0.3288061320781708,1.0
frame_0278.png,0.33209502696990967,1.0
frame_0279.png,0.33167368173599243,1.0
frame_0280.png,0.33006802201271057,1.0
frame_0281.png,0.32762411236763,1.0
frame_0282.png,0.32629746198654175,1.0
frame_0283.png,0.3247206509113312,1.0
frame_0284.png,0.32334110140800476,1.0
frame_0285.png,0.321908563375473,1.0
frame_0286.png,0.3212278485298157,1.0
frame_0287.png,0.32072824239730835,1.0
frame_0288.png,0.3207454979419708,1.0
frame_0289.png,0.3212696313858032,1.0
frame_0290.png,0.3220411539077759,1.0
frame_0291.png,0.3230664134025574,1.0
frame_0292.png,0.32366856932640076,1.0
frame_0293.png,0.32334691286087036,1.0
frame_0294.png,0.32145413756370544,1.0
frame_0295.png,0.3196641802787781,1.0
frame_0296.png,0.3195624053478241,1.0
frame_0297.png,0.3199135959148407,1.0
frame_0298.png,0.3197495937347412,1.0
frame_0299.png,0.3178977072238922,1.0
frame_0300.png,0.31617894768714905,1.0
frame_0301.png,0.31605878472328186,1.0
frame_0302.png,0.3076227903366089,1.0
frame_0303.png,0.2922048270702362,1.0
frame_0304.png,0.2738594114780426,1.0
frame_0305.png,0.2661970853805542,1.0
frame_0306.png,0.268295556306839,1.0
frame_0307.png,0.2716076970100403,1.0
frame_0308.png,0.274735689163208,1.0
frame_0309.png,0.277917742729187,1.0
frame_0310.png,0.2805599570274353,1.0
frame_0311.png,0.28400591015815735,1.0
frame_0312.png,0.2885277569293976,1.0
frame_0313.png,0.2932664752006531,1.0
frame_0314.png,0.2977272570133209,1.0
frame_0315.png,0.30143457651138306,1.0
frame_0316.png,0.30616068840026855,1.0
frame_0317.png,0.31076425313949585,1.0
frame_0318.png,0.31721052527427673,1.0
frame_0319.png,0.2663971483707428,1.0
frame_0320.png,0.22140023112297058,1.0
frame_0321.png,0.18095210194587708,1.0
frame_0322.png,0.12809132039546967,1.0
frame_0323.png,0.08287975937128067,1.0
frame_0324.png,0.0795639306306839,1.0
frame_0325.png,0.07561697065830231,1.0
