Frame,min_val,max_val
frame_0001.png,626972992.0,3367691776.0
frame_0002.png,627083072.0,3382968832.0
frame_0003.png,627685120.0,3359480576.0
frame_0004.png,630434688.0,3256879104.0
frame_0005.png,630373248.0,3107303168.0
frame_0006.png,630542976.0,2939884032.0
frame_0007.png,630828672.0,2796702976.0
frame_0008.png,631291840.0,2654416640.0
frame_0009.png,632306176.0,2506254080.0
frame_0010.png,634282112.0,2419480576.0
frame_0011.png,637212928.0,2370050560.0
frame_0012.png,643747712.0,2355967744.0
frame_0013.png,650028992.0,2364738816.0
frame_0014.png,659040256.0,2384029696.0
frame_0015.png,672208000.0,2409314560.0
frame_0016.png,690754304.0,2451120128.0
frame_0017.png,702411200.0,2485334272.0
frame_0018.png,718838720.0,2526891264.0
frame_0019.png,729501184.0,2563289344.0
frame_0020.png,760292544.0,2611251200.0
frame_0021.png,768995840.0,2640199168.0
frame_0022.png,792411712.0,2676630016.0
frame_0023.png,798623040.0,2698828288.0
frame_0024.png,807770240.0,2710473984.0
frame_0025.png,814238976.0,2704304128.0
frame_0026.png,818442688.0,2682566912.0
frame_0027.png,821367104.0,2652751872.0
frame_0028.png,823926848.0,2621958144.0
frame_0029.png,828719936.0,2607892224.0
frame_0030.png,841215616.0,2597151232.0
frame_0031.png,848306944.0,2590778368.0
frame_0032.png,858052544.0,2573670144.0
frame_0033.png,865213184.0,2549983232.0
frame_0034.png,885539712.0,2536150784.0
frame_0035.png,887954304.0,2526391040.0
frame_0036.png,892932096.0,2528075008.0
frame_0037.png,896661312.0,2529149440.0
frame_0038.png,900614400.0,2533841664.0
frame_0039.png,902631360.0,2546295808.0
frame_0040.png,905137152.0,2582565888.0
frame_0041.png,910122432.0,2674977792.0
frame_0042.png,914763008.0,2773976320.0
frame_0043.png,927228160.0,2866135296.0
frame_0044.png,933171008.0,2917380352.0
frame_0045.png,939831296.0,2909033216.0
frame_0046.png,940802496.0,2862380032.0
frame_0047.png,941734592.0,2828735744.0
frame_0048.png,941716160.0,2825693696.0
frame_0049.png,941218304.0,2867277568.0
frame_0050.png,939638016.0,2993520640.0
frame_0051.png,934322944.0,3214266624.0
frame_0052.png,932629504.0,3457491200.0
frame_0053.png,930272576.0,3691927552.0
frame_0054.png,927179840.0,3758352896.0
frame_0055.png,920028032.0,3719133952.0
frame_0056.png,911757440.0,3683631104.0
frame_0057.png,893563008.0,3628264704.0
frame_0058.png,875124160.0,3610031360.0
frame_0059.png,869570240.0,3578906368.0
frame_0060.png,867358784.0,3558139392.0
frame_0061.png,872256128.0,3546253312.0
frame_0062.png,879238720.0,3546075136.0
frame_0063.png,892466304.0,3547459584.0
frame_0064.png,953931200.0,3542783232.0
frame_0065.png,1043154432.0,3545682432.0
frame_0066.png,1131912064.0,3538451200.0
frame_0067.png,1198592384.0,3518198784.0
frame_0068.png,1256770048.0,3504880384.0
frame_0069.png,1293738112.0,3469448448.0
frame_0070.png,1301141632.0,3432966912.0
frame_0071.png,1264966144.0,3407275520.0
frame_0072.png,1209193984.0,3384461824.0
frame_0073.png,1163480960.0,3378739456.0
frame_0074.png,1111874688.0,3368940544.0
frame_0075.png,1073981440.0,3363580416.0
frame_0076.png,1022871680.0,3357144832.0
frame_0077.png,993574336.0,3376028416.0
frame_0078.png,954508928.0,3386031360.0
frame_0079.png,924107776.0,3390708224.0
frame_0080.png,894952640.0,3391058688.0
frame_0081.png,863886336.0,3395323648.0
frame_0082.png,837058880.0,3338583552.0
frame_0083.png,814587008.0,3200773376.0
frame_0084.png,792694656.0,2979082752.0
frame_0085.png,773670720.0,2725100288.0
frame_0086.png,756577344.0,2521637632.0
frame_0087.png,742947072.0,2425249536.0
frame_0088.png,729592256.0,2429746688.0
frame_0089.png,718467200.0,2433615872.0
frame_0090.png,709218304.0,2438326784.0
frame_0091.png,701132480.0,2449882624.0
frame_0092.png,693241280.0,2457030400.0
