Frame,min_val,max_val
frame_0001.png,263177040.0,2406549760.0
frame_0002.png,260421072.0,2406382592.0
frame_0003.png,336285824.0,2405456896.0
frame_0004.png,498794944.0,2401126400.0
frame_0005.png,667967424.0,2401250560.0
frame_0006.png,857705152.0,2401017856.0
frame_0007.png,1012950848.0,2400587008.0
frame_0008.png,1085817600.0,2399923712.0
frame_0009.png,1072776640.0,2398400256.0
frame_0010.png,1056982720.0,2395655168.0
frame_0011.png,1042845952.0,2391669760.0
frame_0012.png,1031595072.0,2382017536.0
frame_0013.png,1021888192.0,2373176576.0
frame_0014.png,1010651712.0,2359910400.0
frame_0015.png,995997888.0,2340580352.0
frame_0016.png,980521984.0,2312789248.0
frame_0017.png,966335616.0,2295807744.0
frame_0018.png,952729664.0,2271521536.0
frame_0019.png,941648384.0,2256328960.0
frame_0020.png,923635328.0,2212232192.0
frame_0021.png,918619520.0,2199262720.0
frame_0022.png,908375552.0,2167267072.0
frame_0023.png,906073600.0,2158404864.0
frame_0024.png,896422080.0,2145801472.0
frame_0025.png,888206528.0,2136595584.0
frame_0026.png,880614464.0,2130976896.0
frame_0027.png,871599424.0,2126946816.0
frame_0028.png,861453184.0,2123441664.0
frame_0029.png,856054976.0,2116833408.0
frame_0030.png,855218496.0,2099713408.0
frame_0031.png,855219776.0,2090318208.0
frame_0032.png,857934912.0,2077044480.0
frame_0033.png,861595776.0,2067204992.0
frame_0034.png,855582656.0,2040396672.0
frame_0035.png,845396992.0,2037096192.0
frame_0036.png,837497088.0,2030420224.0
frame_0037.png,832896448.0,2025501952.0
frame_0038.png,833057088.0,2020080000.0
frame_0039.png,839951808.0,2017525504.0
frame_0040.png,844670144.0,2014499200.0
frame_0041.png,825897280.0,2007947648.0
frame_0042.png,817622080.0,2001576832.0
frame_0043.png,833077184.0,1985337472.0
frame_0044.png,850938304.0,1977444480.0
frame_0045.png,868124544.0,1968883840.0
frame_0046.png,887464704.0,1967492352.0
frame_0047.png,900936000.0,1966242304.0
frame_0048.png,903194880.0,1966212352.0
frame_0049.png,906048064.0,1966813824.0
frame_0050.png,917834048.0,1968819200.0
frame_0051.png,931403648.0,1975816960.0
frame_0052.png,729891328.0,1977748480.0
frame_0053.png,473290624.0,1980016256.0
frame_0054.png,350634816.0,1983386496.0
frame_0055.png,310025984.0,1991603200.0
frame_0056.png,286940800.0,2001786368.0
frame_0057.png,270602560.0,2025513344.0
frame_0058.png,247680240.0,2051359488.0
frame_0059.png,228536336.0,2059804416.0
frame_0060.png,204401712.0,2063663104.0
frame_0061.png,177646160.0,2060153984.0
frame_0062.png,142701664.0,2083816576.0
